     32   1   3 2459113.84868931  1.000      45377.47977    47.5124  1.413    33.8647   1.2   1.2   5.0   5.0   216.828   177.249     0.000     0.000 0      62309.34678   118.7337  1.413   1.2   1.2   6.0   5.0    87.027    58.041    -1.000    -1.000 0      20952.91312    25.5350  1.413   1.2   1.2   5.0   5.0   220.500   158.441    -1.000    -1.000 0      18681.53354    28.0127  1.648   1.4   1.4   6.0   5.0   216.097   150.016    -1.000    -1.000 0       -2770.08909   198.328   192.749    87.027    58.041    -1.000    -1.000   1.2 200921_P07M02_0890.fits                              30126.75680816
     33   1   3 2459113.84869135  1.000      41874.95676    36.9567  1.177    26.7213   1.0   1.0   6.0   5.0   216.762   177.277    -1.000    -1.000 0      64947.58397    90.1785  1.766   1.5   1.5  10.0   5.0    87.311    57.859    -1.000    -1.000 0      28977.37771    41.3400  1.295   1.1   1.1   8.0   5.0   220.272   158.277    -1.000    -1.000 0      17308.31219    27.3594  1.648   1.4   1.4   5.0   5.0   216.445   150.448    -1.000    -1.000 0        1391.97461   198.262   192.777    87.364    58.447    -1.000    -1.000   1.1 200921_P07M02_0891.fits                              30126.93266720
     34   1   3 2459113.84869339  1.000      33685.71885    48.9996  1.295    34.6314   1.1   1.1   6.0   5.0   216.773   177.164    -1.000    -1.000 0      57362.71618   101.7345  1.413   1.2   1.2  10.0   5.0    87.260    58.170    87.693    91.422 0      23651.43177    35.1681  1.295   1.1   1.1  10.0   5.0   220.315   158.241    -1.000    -1.000 0      18888.86576    28.0628  1.177   1.0   1.0   5.0   5.0   216.234   150.286   132.531   130.145 0        -655.58244   198.273   192.664    87.260    58.170    87.693    91.422   1.2 200921_P07M02_0892.fits                              30127.10856646
     35   1   3 2459113.84869542  1.000      37896.01739    31.5905  1.413    20.9618   1.2   1.2   5.0   5.0   216.778   177.341    -1.000    -1.000 0      60430.58107    81.5496  2.881   1.7   1.7   6.0   5.0    87.008    58.448    -1.000    -1.000 0      21704.16668    29.3407  2.237   1.9   1.9   7.0   5.0   220.060   158.890    -1.000    -1.000 0      16925.04647    24.5687  6.761   2.1   2.1   5.0   5.0   216.110   150.560    -1.000    -1.000 0        2679.37743   198.278   192.841    87.008    58.448    -1.000    -1.000   1.7 200921_P07M02_0893.fits                              30127.28442550
     36   1   3 2459113.84869746  1.000      31231.81946    48.7460  1.884    39.9780   1.6   1.6   5.0   5.0   215.713   177.893    -1.000    -1.000 0      60335.69816    77.7047  1.295   1.1   1.1   5.0   5.0    86.809    58.196    -1.000    -1.000 0      15788.95578    16.1543  1.884   1.6   1.6   5.0   5.0   219.862   158.780    -1.000    -1.000 0      15777.58943    24.9772  2.305   1.4   1.4   5.0   5.0   215.664   150.561    -1.000    -1.000 0        -506.24885   197.213   193.393    86.809    58.196    -1.000    -1.000   1.1 200921_P07M02_0894.fits                              30127.46032476
     37   1   3 2459113.84869949  1.000      31629.34551    28.1769  1.572    20.3855   1.5   1.5   5.0   5.0   216.150   177.688    -1.000    -1.000 0      61276.80257    97.8516  1.648   1.4   1.4   5.0   5.0    87.000    58.032    -1.000    -1.000 0      24518.17156    32.5785  1.884   1.6   1.6   5.0   5.0   219.760   158.972     0.000     0.000 0      16278.17742    20.4052  1.766   1.5   1.5   5.0   5.0   215.651   150.522   206.947   206.566 0       -1139.40020   197.650   193.188    86.649    58.406    -1.000    -1.000   1.1 200921_P07M02_0895.fits                              30127.63618380
     38   1   3 2459113.84870153  1.000      38067.25689    42.2218  1.295    30.6025   1.1   1.1   5.0   5.0   216.849   178.312    -1.000    -1.000 0      58933.89108   119.6503  1.413   1.2   1.2   8.0   5.0    87.164    58.971    -1.000    -1.000 0      29988.05755    27.3766  2.826   2.4   2.4   6.0   5.0   220.196   158.842    -1.000    -1.000 0      18097.56773    23.9944  1.295   1.1   1.1   6.0   5.0   216.012   150.770    -1.000    -1.000 0         624.04225   198.349   193.812    87.164    58.971    -1.000    -1.000   1.2 200921_P07M02_0896.fits                              30127.81208307
     39   1   3 2459113.84870356  1.000      39131.24631    51.6811  1.295    36.2662   1.1   1.1   5.0   5.0   216.265   177.996    -1.000    -1.000 0      64733.48728   104.4709  1.766   1.5   1.5   7.0   5.0    87.235    58.630    -1.000    -1.000 0      19789.77149    29.2909  2.237   1.9   1.9  10.0   5.0   220.286   159.444    -1.000    -1.000 0      14342.82353    26.6413 99.999   1.8   1.8   5.0   5.0   215.812   151.311    -1.000    -1.000 0        1177.63334   197.765   193.496    87.108    58.928    23.391    24.745   1.4 200921_P07M02_0897.fits                              30127.98794210
     40   1   3 2459113.84870560  1.000      30522.36245    32.0827  1.884    21.3529   1.6   1.6   5.0   5.0   215.949   177.795    37.338    35.994 0      56619.83647    94.9917  1.295   1.1   1.1   8.0   5.0    86.291    58.309    -1.000    -1.000 0      15319.29412    32.4408  2.119   1.8   1.8  10.0   5.0   219.702   158.968   284.900   282.921 0      15029.16658    21.1310  2.237   1.9   1.9   5.0   5.0   215.755   150.474     0.000     0.000 0         405.11649   197.449   193.295    86.291    58.309    -1.000    -1.000   1.1 200921_P07M02_0898.fits                              30128.16384137
     41   1   3 2459113.84870764  1.000      34203.95347    41.1240  1.884    21.1769   1.6   1.6   5.0   5.0   215.696   177.607    -1.000    -1.000 0      48406.73969    77.7734  1.884   1.6   1.6   9.0   5.0    86.626    58.607    93.587    93.584 0      22189.97475    33.7095  2.553   1.6   1.6   5.0   5.0   219.782   159.047    -1.000    -1.000 0      19196.22727    25.9357  7.602   1.8   1.8   5.0   5.0   215.403   150.890   237.946   239.443 0          11.91280   197.196   193.107    86.626    58.607    93.587    93.583   1.6 200921_P07M02_0899.fits                              30128.33974063
